tconst,Year,IMDb rating,Movie title,rotten_tomatoes_link,Director name,movie_title,tomatometer_status,Rotten Tomatoes rating
tt0479884,2006,6.9,Crank,m/crank,Brian Taylor,Crank,Fresh,61.0
tt0479952,2008,6.6,Madagascar: Escape 2 Africa,m/madagascar_escape_2_africa,Eric Darnell,Madagascar: Escape 2 Africa,Fresh,64.0
tt0479952,2008,6.6,Madagascar: Escape 2 Africa,m/madagascar_escape_2_africa,Tom McGrath,Madagascar: Escape 2 Africa,Fresh,64.0
tt0479968,2008,4.0,One Missed Call,m/one_missed_call,Eric Valette,One Missed Call,Rotten,0.0
tt0479997,2011,5.4,Season of the Witch,m/10010694-season_of_the_witch,Dominic Sena,Season of the Witch,Rotten,11.0
tt0480011,2007,5.5,Closure,,Dan Reed,,,
tt0480025,2006,7.7,This Is England,m/this_is_england,Shane Meadows,This Is England,Certified-Fresh,92.0
tt0480239,2011,5.6,Atlas Shrugged: Part I,m/atlas_shrugged_part_i,Paul Johansson,Atlas Shrugged: Part I,Rotten,12.0
tt0480242,2007,6.8,Dan in Real Life,m/dan_in_real_life,Peter Hedges,Dan in Real Life,Fresh,65.0
tt0480249,2007,7.2,I Am Legend,m/i_am_legend,Francis Lawrence,I Am Legend,Fresh,68.0
tt0480255,2010,6.3,The Losers,m/1226860-losers,Sylvain White,The Losers,Rotten,48.0
tt0480271,2006,4.8,Van Wilder: The Rise of Taj,m/van_wilder_2,Mort Nathan,Van Wilder: The Rise of Taj (Van Wilder 2),Rotten,7.0
tt0480687,2011,5.9,Hall Pass,m/hall_pass,Bobby Farrelly,Hall Pass,Rotten,33.0
tt0480687,2011,5.9,Hall Pass,m/hall_pass,Peter Farrelly,Hall Pass,Rotten,33.0
tt0481141,2007,6.3,No Reservations,m/no_reservations,Scott Hicks,No Reservations,Rotten,42.0
tt0481369,2007,6.4,The Number 23,m/the_number_23,Joel Schumacher,The Number 23,Rotten,8.0
tt0481499,2013,7.2,The Croods,m/the-croods,Kirk DeMicco,The Croods,Fresh,71.0
tt0481499,2013,7.2,The Croods,m/the-croods,Chris Sanders,The Croods,Fresh,71.0
tt0481536,2008,6.5,Harold & Kumar Escape from Guantanamo Bay,m/harold_and_kumar_2,Jon Hurwitz,Harold & Kumar Escape from Guantanamo Bay,Rotten,52.0
tt0481536,2008,6.5,Harold & Kumar Escape from Guantanamo Bay,m/harold_and_kumar_2,Hayden Schlossberg,Harold & Kumar Escape from Guantanamo Bay,Rotten,52.0
tt0481797,2007,6.1,Youth Without Youth,m/youth_without_youth,Francis Ford Coppola,Youth Without Youth,Rotten,32.0
tt0482088,2006,7.0,Priceless,m/priceless,Pierre Salvadori,Priceless,Certified-Fresh,82.0
tt0482463,2006,7.1,Bella,,Alejandro Monteverde,,,
tt0482527,2006,6.2,It's a Boy Girl Thing,m/10007893-its_a_boy_girl_thing,Nick Hurran,It's a Boy Girl Thing,Fresh,67.0
tt0482546,2006,7.0,Miss Potter,m/miss_potter,Chris Noonan,Miss Potter,Fresh,67.0
tt0482571,2006,8.5,The Prestige,m/prestige,Christopher Nolan,The Prestige,Certified-Fresh,76.0
tt0482572,2008,6.6,Pride and Glory,m/pride_and_glory,Gavin O'Connor,Pride and Glory,Rotten,35.0
tt0482599,2008,5.2,Shutter,m/10009254-shutter,Masayuki Ochiai,Shutter,Rotten,9.0
tt0482603,2008,4.5,Space Chimps,m/1195801-space_chimps,Kirk DeMicco,Space Chimps,Rotten,33.0
tt0482606,2008,6.1,The Strangers,m/the_strangers,Bryan Bertino,The Strangers,Rotten,48.0
tt0482629,2006,7.3,The Ultimate Gift,m/ultimate_gift,Michael O. Sajbel,The Ultimate Gift,Rotten,33.0
tt0482930,2006,6.1,Dragon Tiger Gate,,Wilson Yip,,,
tt0483607,2008,5.9,Doomsday,m/doomsday,Neil Marshall,Doomsday,Rotten,51.0
tt0483726,2006,6.2,Man of the Year,m/man_of_the_year,Barry Levinson,Man of the Year,Rotten,22.0
tt0484111,2007,5.8,The Good Night,m/good_night,Jake Paltrow,The Good Night,Rotten,31.0
tt0484562,2007,4.7,The Seeker: The Dark Is Rising,m/seeker_the_dark_is_rising,David L. Cunningham,The Seeker: The Dark Is Rising,Rotten,14.0
tt0484740,2007,6.4,Love in the Time of Cholera,m/love_in_the_time_of_cholera,Mike Newell,Love in the Time of Cholera,Rotten,26.0
tt0484877,2006,5.6,Wedding Daze,m/pleasure_of_your_company,Michael Ian Black,Wedding Daze,Rotten,33.0
tt0484905,2008,4.1,Valley of Angels,,Jon Rosten,,,
tt0485241,2006,7.3,"Don't Worry, I'm Fine",,Philippe Lioret,,,
tt0485323,2005,7.3,Fullmetal Alchemist the Movie: Conqueror of Shamballa,,Seiji Mizushima,,,
tt0485510,2006,7.5,Killing the Shadows,,Ezel Akay,,,
tt0485601,2009,7.6,The Secret of Kells,m/the-secret-of-kells,Tomm Moore,The Secret of Kells,Certified-Fresh,90.0
tt0485601,2009,7.6,The Secret of Kells,m/the-secret-of-kells,Nora Twomey,The Secret of Kells,Certified-Fresh,90.0
tt0485851,2007,6.7,The Air I Breathe,m/the_air_i_breahe,Jieho Lee,The Air I Breathe,Rotten,10.0
tt0485909,2006,7.5,Gamers,,Christopher Folino,,,
tt0485947,2009,7.8,Mr. Nobody,m/mr_nobody,Jaco Van Dormael,Mr. Nobody,Fresh,68.0
tt0485976,2006,6.6,Rob-B-Hood,,Benny Chan,,,
tt0485985,2012,5.9,Red Tails,m/red-tails,Anthony Hemingway,Red Tails,Rotten,40.0
tt0486051,2007,5.8,Wind Chill,m/wind_chill,Gregory Jacobs,Wind Chill,Rotten,46.0
tt0486358,2006,7.4,Jesus Camp,m/jesus_camp,Heidi Ewing,Jesus Camp,Certified-Fresh,87.0
tt0486358,2006,7.4,Jesus Camp,m/jesus_camp,Rachel Grady,Jesus Camp,Certified-Fresh,87.0
tt0486576,2007,5.6,Fantastic Four: Rise of the Silver Surfer,m/fantastic_four_2_rise_of_the_silver_surfer,Tim Story,Fantastic Four: Rise of the Silver Surfer,Rotten,37.0
tt0486578,2008,4.5,First Sunday,m/first_sunday,David E. Talbert,First Sunday,Rotten,12.0
tt0486583,2007,5.6,Fred Claus,m/1175076-fred_claus,David Dobkin,Fred Claus,Rotten,21.0
tt0486640,2007,4.4,Postal,m/postal,Uwe Boll,Postal,Rotten,9.0
tt0486655,2007,7.6,Stardust,m/stardust,Matthew Vaughn,Stardust,Certified-Fresh,76.0
tt0486674,2008,5.6,What Just Happened,m/what_just_happened,Barry Levinson,What Just Happened?,Rotten,50.0
tt0486822,2007,6.8,Disturbia,m/disturbia,D.J. Caruso,Disturbia,Fresh,69.0
tt0486946,2007,5.8,Wild Hogs,m/wild_hogs,Walt Becker,Wild Hogs,Rotten,14.0
tt0487419,2007,7.4,The Secret of the Grain,,Abdellatif Kechiche,,,
tt0487503,2006,7.0,The Page Turner,m/page_turner,Denis Dercourt,The Page Turner (La Tourneuse de pages),Certified-Fresh,77.0
tt0488085,2006,6.7,Big Nothing,,Jean-Baptiste Andrea,,,
tt0488120,2007,7.2,Fracture,m/fracture,Gregory Hoblit,Fracture,Certified-Fresh,71.0
tt0488414,2006,8.1,Omkara,,Vishal Bhardwaj,,,
tt0488604,2008,6.1,The Oxford Murders,m/10008924-oxford_murders,Álex de la Iglesia,The Oxford Murders,Rotten,17.0
tt0488658,2006,5.3,Unaccompanied Minors,m/unaccompanied_minors,Paul Feig,Unaccompanied Minors,Rotten,29.0
tt0488798,2007,7.0,Welcome,,Anees Bazmee,,,
tt0488905,2007,7.5,The Banishment,,Andrey Zvyagintsev,,,
tt0488988,2007,5.6,Chapter 27,m/1193377-chapter_27,J.P. Schaefer,Chapter 27,Rotten,18.0
tt0489037,2006,7.6,Who Killed the Electric Car?,m/who_killed_the_electric_car,Chris Paine,Who Killed the Electric Car?,Certified-Fresh,89.0
tt0489049,2009,6.5,Fanboys,m/fanboys,Kyle Newman,Fanboys,Rotten,32.0
tt0489099,2008,6.1,Jumper,m/jumper,Doug Liman,Jumper,Rotten,15.0
tt0489237,2007,6.2,The Nanny Diaries,m/nanny_diaries,Shari Springer Berman,The Nanny Diaries,Rotten,34.0
tt0489237,2007,6.2,The Nanny Diaries,m/nanny_diaries,Robert Pulcini,The Nanny Diaries,Rotten,34.0
tt0489270,2006,6.2,Saw III,m/saw_3,Darren Lynn Bousman,Saw III,Rotten,28.0
tt0489281,2008,6.4,Stop-Loss,m/stop_loss,Kimberly Peirce,Stop-Loss,Fresh,64.0
tt0489282,2008,5.2,Strange Wilderness,m/strange_wilderness,Fred Wolf,Strange Wilderness,Rotten,2.0
tt0489327,2006,7.1,Venus,m/venus,Roger Michell,Venus,Certified-Fresh,88.0
tt0489664,2007,6.6,Shattered,,Mike Barker,,,
tt0490076,2006,5.5,All the Boys Love Mandy Lane,m/mandy-lane,Jonathan Levine,All the Boys Love Mandy Lane,Rotten,45.0
tt0490084,2007,5.5,Because I Said So,m/because_i_said_so,Michael Lehmann,Because I Said So,Rotten,4.0
tt0490166,2006,6.9,London to Brighton,,Paul Andrew Williams,,,
tt0490181,2008,5.2,Mutant Chronicles,m/mutant_chronicles,Simon Hunter,Mutant Chronicles,Rotten,18.0
tt0490196,2006,3.2,Phat Girlz,m/phat_girlz,Nnegest Likké,Phat Girlz,Rotten,21.0
tt0490204,2007,7.4,Reign Over Me,m/reign_over_me,Mike Binder,Reign Over Me,Fresh,64.0
tt0490210,2008,6.7,Sarkar Raj,,Ram Gopal Varma,,,
tt0490215,2016,7.1,Silence,m/silence_2017,Martin Scorsese,Silence,Certified-Fresh,83.0
tt0490579,2007,6.6,Dedication,m/dedication,Justin Theroux,Dedication,Rotten,40.0
tt0491152,2011,5.8,Something Borrowed,m/something_borrowed_2011,Luke Greenfield,Something Borrowed,Rotten,15.0
tt0491175,2017,5.7,Suburbicon,m/suburbicon,George Clooney,Suburbicon,Rotten,28.0
tt0491203,2017,6.2,Tulip Fever,m/tulip_fever,Justin Chadwick,Tulip Fever,Rotten,10.0
tt0491244,2006,7.3,Election 2,,Johnnie To,,,
tt0491747,2006,7.5,Away from Her,,Sarah Polley,,,
tt0492044,2009,5.8,The Haunting in Connecticut,m/1188732-haunting_in_connecticut,Peter Cornwell,The Haunting in Connecticut,Rotten,17.0
tt0492389,2010,3.8,Furry Vengeance,m/1212891-furry_vengeance,Roger Kumble,Furry Vengeance,Rotten,7.0
tt0492486,2007,4.6,Shrooms,m/shrooms,Paddy Breathnach,Shrooms,Rotten,22.0
tt0492619,2006,6.2,The Foot Fist Way,m/the-foot-fist-way,Jody Hill,The Foot Fist Way,Rotten,54.0
tt0492956,2007,6.1,The Game Plan,m/the_gameplan,Andy Fickman,The Game Plan,Rotten,28.0
tt0493264,2006,5.6,Valley of the Wolves: Iraq,,Serdar Akar,,,
tt0493430,2006,7.0,Jackass Number Two,,Jeff Tremaine,,,
tt0493464,2008,6.7,Wanted,m/1174279-wanted,Timur Bekmambetov,Wanted,Certified-Fresh,71.0
tt0493949,2010,6.5,Ramona and Beezus,m/ramona_and_beezus,Elizabeth Allen Rosenbaum,Ramona and Beezus,Certified-Fresh,70.0
tt0494222,2007,6.7,Eagle vs Shark,m/eagle_vs_shark,Taika Waititi,Eagle vs Shark,Rotten,55.0
tt0494238,2008,6.1,Inkheart,m/inkheart,Iain Softley,Inkheart,Rotten,39.0
tt0494271,2006,7.4,The Unknown Woman,,Giuseppe Tornatore,,,
tt0494290,2006,6.6,Vivah,,Sooraj R. Barjatya,,,
tt0494501,2005,2.9,"The Class of Chaos 3,5",,Ferdi Egilmez,,,
tt0494652,2008,5.5,"Welcome Home, Roscoe Jenkins",,Malcolm D. Lee,,,
tt0494823,1983,8.0,Sekerpare,,Atif Yilmaz,,,
tt0494834,2007,5.8,Silk,m/1174809-silk,François Girard,Silk,Rotten,7.0
tt0494864,2009,5.5,Tenderness,m/1189010-tenderness,John Polson,Tenderness,Rotten,40.0
tt0495032,2006,7.2,Gangster,,Anurag Basu,,,
tt0495034,2006,7.4,Golmaal: Fun Unlimited,,Rohit Shetty,,,
tt0495596,2006,6.3,Tales from Earthsea,,Gorô Miyazaki,,,
tt0496436,2007,5.7,White Noise 2: The Light,,Patrick Lussier,,,
tt0496806,2007,6.9,Ocean's Thirteen,m/oceans_thirteen,Steven Soderbergh,Ocean's Thirteen,Fresh,70.0
tt0497116,2006,7.4,An Inconvenient Truth,m/inconvenient_truth,Davis Guggenheim,An Inconvenient Truth,Certified-Fresh,93.0
tt0497137,2006,7.0,"I'm a Cyborg, But That's OK",,Park Chan-wook,,,
tt0497323,2007,5.5,Anamorph,,Henry Miller,,,
tt0497465,2008,7.1,Vicky Cristina Barcelona,m/vicky_cristina_barcelona,Woody Allen,Vicky Cristina Barcelona,Certified-Fresh,81.0
tt0497915,1998,7.3,Gunda,,Kanti Shah,,,
tt0497972,2007,5.9,Sex and Death 101,m/sex_and_death_101,Daniel Waters,Sex and Death 101,Rotten,27.0
tt0497986,2006,7.1,Time,,Kim Ki-duk,,,
tt0498353,2007,5.5,Hostel: Part II,,Eli Roth,,,
tt0498380,2006,7.9,Letters from Iwo Jima,m/letters_from_iwo_jima,Clint Eastwood,Letters from Iwo Jima,Certified-Fresh,91.0
tt0498381,2017,4.5,Rings,m/rings_2017,F. Javier Gutiérrez,Rings,Rotten,8.0
tt0498399,2007,6.8,We Own the Night,m/we_own_the_night,James Gray,We Own the Night,Rotten,57.0
tt0499097,2021,5.8,Without Remorse,,Stefano Sollima,,,
tt0499262,2006,7.4,Takva: A Man's Fear of God,,Özer Kiziltan,,,
tt0499375,2007,7.7,Guru,m/guru,Mani Ratnam,Guru,Fresh,83.0
tt0499448,2008,6.5,The Chronicles of Narnia: Prince Caspian,m/chronicles_of_narnia_prince_caspian,Andrew Adamson,The Chronicles of Narnia: Prince Caspian,Fresh,67.0
tt0499537,2006,7.3,Offside,m/offside,Jafar Panahi,Offside,Certified-Fresh,94.0
tt0499549,2009,7.8,Avatar,m/avatar,James Cameron,Avatar,Certified-Fresh,82.0
tt0499556,2007,6.2,War,,Philip G. Atwell,,,
tt0499603,2006,6.5,10 Items or Less,,Brad Silberling,,,
tt0756683,2007,7.9,The Man from Earth,,Richard Schenkman,,,
tt0756729,2007,6.0,Year of the Dog,,Mike White,,,
tt0757361,2007,6.0,Margot at the Wedding,m/margot_at_the_wedding,Noah Baumbach,Margot at the Wedding,Rotten,52.0
tt0758053,2007,5.2,Saawariya,m/10008748-saawariya,Sanjay Leela Bhansali,Saawariya,Rotten,38.0
tt0758730,2007,4.6,Aliens vs. Predator: Requiem,m/avp2,Colin Strause,Aliens vs. Predator: Requiem (AVP 2),Rotten,12.0
tt0758730,2007,4.6,Aliens vs. Predator: Requiem,m/avp2,Greg Strause,Aliens vs. Predator: Requiem (AVP 2),Rotten,12.0
tt0758742,2006,7.5,Death Note,,Shûsuke Kaneko,,,
tt0758746,2009,5.5,Friday the 13th,m/friday_the_13th_prequel,Marcus Nispel,Friday the 13th,Rotten,26.0
tt0758752,2010,6.7,Love & Other Drugs,,Edward Zwick,,,
tt0758758,2007,8.1,Into the Wild,m/into_the_wild,Sean Penn,Into the Wild,Certified-Fresh,83.0
tt0758766,2007,6.5,Music and Lyrics,m/music_and_lyrics,Marc Lawrence,Music and Lyrics,Fresh,63.0
tt0758771,2007,5.7,Outlaw,m/outlaw,Nick Love,Outlaw,Rotten,21.0
tt0758774,2008,7.0,Body of Lies,m/10009225-body_of_lies,Ridley Scott,Body of Lies,Rotten,55.0
tt0758781,2006,3.1,Seed,,Uwe Boll,,,
tt0758786,2007,6.5,Stuck,m/stuck,Stuart Gordon,Stuck,Certified-Fresh,73.0
tt0758794,2006,7.0,We Are Marshall,m/we_are_marshall,McG,We Are Marshall,Rotten,48.0
tt0760311,2007,6.7,He Was a Quiet Man,m/he_was_a_quiet_man,Frank A. Cappello,He Was a Quiet Man,Fresh,80.0
tt0760329,2007,6.4,The Water Horse,m/water_horse,Jay Russell,The Water Horse: Legend of the Deep,Fresh,74.0
tt0762073,2009,7.1,Thirst,,Park Chan-wook,,,
tt0762107,2007,5.9,I Now Pronounce You Chuck & Larry,m/i_now_pronounce_you_chuck_and_larry,Dennis Dugan,I Now Pronounce You Chuck & Larry,Rotten,15.0
tt0762110,2007,7.2,Irina Palm,,Sam Garbarski,,,
tt0762114,2007,5.2,License to Wed,m/1175072-license_to_wed,Ken Kwapis,License to Wed,Rotten,7.0
tt0762121,2005,6.8,The Nativity Story,m/nativity_story,Catherine Hardwicke,The Nativity Story,Rotten,37.0
tt0762125,2009,6.0,Planet 51,m/planet_51,Jorge Blanco,Planet 51,Rotten,23.0
tt0762125,2009,6.0,Planet 51,m/planet_51,Javier Abad,Planet 51,Rotten,23.0
tt0762125,2009,6.0,Planet 51,m/planet_51,Marcos Martínez,Planet 51,Rotten,23.0
tt0762138,2013,5.6,Syrup,m/syrup_2013,Aram Rappaport,Syrup,Rotten,25.0
tt0763831,2012,5.8,A Thousand Words,m/a_thousand_words,Brian Robbins,A Thousand Words,Rotten,0.0
tt0763840,2006,5.6,Home of the Brave,m/home_of_the_brave,Irwin Winkler,Home of the Brave,Rotten,23.0
tt0765010,2009,7.1,Brothers,m/1213999-brothers,Jim Sheridan,Brothers,Fresh,64.0
tt0765120,2007,6.6,My Blueberry Nights,m/my_blueberry_nights,Kar-Wai Wong,My Blueberry Nights,Rotten,46.0
tt0765128,2009,7.7,Oceans,,Jacques Cluzaud,,,
tt0765429,2007,7.8,American Gangster,m/american_gangster,Ridley Scott,American Gangster,Certified-Fresh,80.0
tt0765432,2008,7.3,The Baader Meinhof Complex,,Uli Edel,,,
tt0765443,2007,7.6,Eastern Promises,m/eastern_promises,David Cronenberg,Eastern Promises,Certified-Fresh,89.0
tt0765446,2012,5.8,Escape from Planet Earth,,Cal Brunker,,,
tt0765447,2007,6.4,Evening,m/evening,Lajos Koltai,Evening,Rotten,27.0
tt0765476,2008,5.1,Meet Dave,m/meet_dave,Brian Robbins,Meet Dave,Rotten,20.0
tt0765833,1978,8.7,Happy Days,,Orhan Aksoy,,,
tt0768120,2006,7.8,Memories of Matsuko,,Tetsuya Nakashima,,,
tt0768212,2007,6.2,The Last Mimzy,m/mimzy,Robert Shaye,The Last Mimzy,Rotten,55.0
tt0770703,2011,6.0,What's Your Number?,m/whats_your_number,Mark Mylod,What's Your Number?,Rotten,24.0
tt0770752,2008,5.7,Fool's Gold,m/fools_gold_2008,Andy Tennant,Fool's Gold,Rotten,11.0
tt0770802,2011,8.4,Samsara,m/samsara_2012,Ron Fricke,Samsara,Certified-Fresh,76.0
tt0770810,2007,3.6,How She Move,m/how_she_move,Ian Iqbal Rashid,How She Move,Fresh,66.0
tt0770828,2013,7.1,Man of Steel,m/superman_man_of_steel,Zack Snyder,Man of Steel,Rotten,56.0
tt0772157,2007,6.3,Broken English,m/broken_english,Zoe R. Cassavetes,Broken English,Fresh,64.0
tt0772168,2007,6.7,Grace Is Gone,m/grace_is_gone,Jim Strouse,Grace Is Gone,Fresh,62.0
tt0772178,2007,4.6,Kickin' It Old Skool,,Harvey Glazer,,,
tt0772181,2008,6.1,Krabat,,Marco Kreuzpaintner,,,
tt0772193,2007,4.8,Primeval,m/primeval,Michael Katleman,Primeval,Rotten,19.0
tt0775440,2016,4.4,Cell,m/cell_2016,Tod Williams,Cell,Rotten,11.0
tt0775489,2010,7.5,The Illusionist,m/the_illusionist-2009,Sylvain Chomet,The Illusionist (L'illusionniste),Certified-Fresh,90.0
tt0775529,2007,7.1,The Savages,m/savages,Tamara Jenkins,The Savages,Certified-Fresh,89.0
tt0775539,2007,5.4,Stomp the Yard,m/stomp_the_yard,Sylvain White,Stomp the Yard,Rotten,25.0
tt0775552,2009,5.4,Aliens in the Attic,m/aliens_in_the_attic,John Schultz,Aliens in the Attic,Rotten,33.0
tt0778661,2007,5.8,Daddy's Little Girls,m/daddys_little_girls,Tyler Perry,Daddy's Little Girls,Rotten,26.0
tt0778784,2006,6.6,My Best Friend,m/my_best_friend_2007,Patrice Leconte,My Best Friend,Certified-Fresh,75.0
tt0779982,2006,5.8,Black Sheep,m/black_sheep,Jonathan King,Black Sheep,Fresh,72.0
tt0780504,2011,7.8,Drive,m/drive_2011,Nicolas Winding Refn,Drive,Certified-Fresh,92.0
tt0780511,2009,7.1,Everybody's Fine,m/1211197-everybodys_fine,Kirk Jones,Everybody's Fine,Rotten,48.0
tt0780516,2007,6.7,Flawless,m/10008754-flawless,Michael Radford,Flawless,Rotten,55.0
tt0780521,2009,7.1,The Princess and the Frog,m/1196003-princess_and_the_frog,Ron Clements,The Princess and the Frog,Certified-Fresh,85.0
tt0780521,2009,7.1,The Princess and the Frog,m/1196003-princess_and_the_frog,John Musker,The Princess and the Frog,Certified-Fresh,85.0
tt0780534,2008,5.2,My Mom's New Boyfriend,,George Gallo,,,
tt0780536,2008,7.9,In Bruges,m/in_bruges,Martin McDonagh,In Bruges,Certified-Fresh,84.0
tt0780548,2014,6.4,Kid Cannabis,m/kid_cannabis,John Stockwell,Kid Cannabis,Fresh,71.0
tt0780567,2009,5.6,Imagine That,m/1190964-imagine_that,Karey Kirkpatrick,Imagine That,Rotten,40.0
tt0780571,2007,7.3,Mr. Brooks,m/mr_brooks,Bruce A. Evans,Mr. Brooks,Rotten,55.0
tt0780583,2007,5.1,Flight of the Living Dead,,Scott Thomas,,,
tt0780595,2007,4.0,Redline,m/redline,Andy Cheng,Redline,Rotten,0.0
tt0780607,2007,6.0,The Signal,m/signal,David Bruckner,The Signal,Rotten,59.0
tt0780607,2007,6.0,The Signal,m/signal,Dan Bush,The Signal,Rotten,59.0
tt0780607,2007,6.0,The Signal,m/signal,Jacob Gentry,The Signal,Rotten,59.0
tt0780608,2007,5.7,Smiley Face,m/smiley_face,Gregg Araki,Smiley Face,Fresh,67.0
tt0780622,2007,5.4,Teeth,m/teeth,Mitchell Lichtenstein,Teeth,Certified-Fresh,80.0
tt0780653,2010,5.8,The Wolfman,m/1194949-wolfman,Joe Johnston,The Wolfman,Rotten,34.0
tt0783233,2007,7.8,Atonement,m/atonement,Joe Wright,Atonement,Certified-Fresh,83.0
tt0783238,2006,6.6,The Dead Girl,,Karen Moncrieff,,,
tt0783532,2008,7.3,Gangster's Paradise: Jerusalema,m/jerusalema,Ralph Ziman,Gangster's Paradise: Jerusalema,Fresh,76.0
tt0783598,2007,5.7,Until Death,,Simon Fellows,,,
tt0783640,2019,6.8,The Last Full Measure,m/the_last_full_measure,Todd Robinson,The Last Full Measure,Rotten,59.0
tt0784972,2007,5.3,The Brothers Solomon,m/brothers_solomon,Bob Odenkirk,The Brothers Solomon,Rotten,15.0
tt0785006,2009,5.4,Hotel for Dogs,m/hotel_for_dogs,Thor Freudenthal,Hotel for Dogs,Rotten,46.0
tt0785007,2008,5.2,Over Her Dead Body,m/1190660-over_my_dead_body,Jeff Lowell,Over Her Dead Body,Rotten,15.0
tt0785035,2008,6.2,Ong Bak 2,,Panna Rittikrai,,,
tt0785077,2007,2.2,Who's Your Caddy?,m/whos_your_caddy,Don Michael Paul,Who's Your Caddy?,Rotten,6.0
tt0787470,2009,5.4,Balls Out: Gary the Tennis Coach,,Danny Leiner,,,
tt0787474,2014,6.8,The Boxtrolls,m/the_boxtrolls,Graham Annable,The Boxtrolls,Certified-Fresh,77.0
tt0787474,2014,6.8,The Boxtrolls,m/the_boxtrolls,Anthony Stacchi,The Boxtrolls,Certified-Fresh,77.0
tt0787475,2007,6.7,Hot Rod,m/hot_rod,Akiva Schaffer,Hot Rod,Rotten,39.0
tt0787523,2007,6.9,Towelhead,m/towelhead,Alan Ball,Towelhead,Rotten,49.0
tt0787524,2015,7.2,The Man Who Knew Infinity,m/the_man_who_knew_infinity,Matt Brown,The Man Who Knew Infinity,Fresh,63.0
tt0790590,2007,5.6,Botched,m/1193780-botched,Kit Ryan,Botched,Rotten,25.0
tt0790604,2006,5.0,Deck the Halls,m/deck_the_halls,John Whitesell,Deck the Halls,Rotten,6.0
tt0790623,2007,6.2,Meet Bill,m/10008830-bill,Bernie Goldmann,Meet Bill,Rotten,20.0
tt0790623,2007,6.2,Meet Bill,m/10008830-bill,Melisa Wallack,Meet Bill,Rotten,20.0
tt0790628,2013,5.9,The Incredible Burt Wonderstone,m/the_incredible_burt_wonderstone,Don Scardino,The Incredible Burt Wonderstone,Rotten,38.0
tt0790636,2013,7.9,Dallas Buyers Club,m/dallas_buyers_club_2013,Jean-Marc Vallée,Dallas Buyers Club,Certified-Fresh,93.0
tt0790665,2007,4.8,Flood,,Tony Mitchell,,,
tt0790686,2008,6.1,Mirrors,m/1197016-mirrors,Alexandre Aja,Mirrors,Rotten,15.0
tt0790712,2009,7.1,The Messenger,m/10011016-messenger,Oren Moverman,The Messenger,Certified-Fresh,90.0
tt0790724,2012,7.0,Jack Reacher,m/jack_reacher,Christopher McQuarrie,Jack Reacher,Fresh,64.0
tt0790736,2013,5.6,R.I.P.D.,m/ripd,Robert Schwentke,R.I.P.D.,Rotten,13.0
tt0790804,2007,4.3,The Comebacks,m/comebacks,Tom Brady,The Comebacks,Rotten,9.0
tt0791303,2008,6.0,A Summer in Genoa,,Michael Winterbottom,,,
tt0791304,2007,5.9,Georgia Rule,m/georgia_rule,Garry Marshall,Georgia Rule,Rotten,18.0
tt0791309,2007,5.4,I Want Candy,m/i-want-candy,Stephen Surjik,I Want Candy,Rotten,56.0
tt0792965,2007,6.7,Hunting and Gathering,,Claude Berri,,,
tt0795351,2009,6.2,Case 39,m/case_39,Christian Alvart,Case 39,Rotten,21.0
tt0795368,2007,7.3,Death at a Funeral,m/death_at_a_funeral,Frank Oz,Death at a Funeral,Fresh,62.0
tt0795421,2008,6.5,Mamma Mia!,m/mamma_mia,Phyllida Lloyd,Mamma Mia!,Rotten,55.0
tt0795434,2007,7.1,Namastey London,,Vipul Amrutlal Shah,,,
tt0795439,2007,6.6,Numb,,Harris Goldberg,,,
tt0795441,2008,7.0,Winter in Wartime,m/winter_in_wartime,Martin Koolhoven,Winter in Wartime,Certified-Fresh,75.0
tt0795461,2013,3.5,Scary Movie V,,Malcolm D. Lee,,,
tt0795461,2013,3.5,Scary Movie V,,David Zucker,,,
tt0795493,2007,6.6,Cassandra's Dream,m/cassandras_dream,Woody Allen,Cassandra's Dream,Rotten,45.0
tt0796212,2006,7.2,Exiled,,Johnnie To,,,
tt0796302,2007,5.6,The Babysitters,,David Ross,,,
tt0796307,2007,7.3,Under the Same Moon,m/under_the_same_moon_2008,Patricia Riggen,Under the Same Moon,Fresh,73.0
tt0796335,2007,7.1,Molière,m/10008005-moliere,Laurent Tirard,Molière,Fresh,69.0
tt0796366,2009,7.9,Star Trek,m/star_trek_11,J.J. Abrams,Star Trek,Certified-Fresh,94.0
tt0796368,2007,7.3,Talk to Me,m/talk_to_me,Kasi Lemmons,Talk to Me,Certified-Fresh,82.0
tt0796375,2007,6.4,You Kill Me,m/1178913-1178913-you_kill_me,John Dahl,You Kill Me,Certified-Fresh,78.0
tt0798817,2010,6.0,13,m/13-2010,Géla Babluani,13,Rotten,8.0
tt0799934,2008,6.4,Be Kind Rewind,m/be_kind_rewind,Michel Gondry,Be Kind Rewind,Fresh,65.0
tt0799949,2007,2.4,Epic Movie,m/epic_movie,Jason Friedberg,Epic Movie,Rotten,2.0
tt0799949,2007,2.4,Epic Movie,m/epic_movie,Aaron Seltzer,Epic Movie,Rotten,2.0
tt0799954,2006,7.2,The Bridge,m/1169498-bridge,Eric Steel,The Bridge,Fresh,68.0
