,tconst,startYear,runtimeMinutes,genres,averageRating,numVotes
654173,tt0191133,2003,123,"Comedy,Drama,Music",5.5,7271.0
2027657,tt1602476,2010,142,"Comedy,Crime,Drama",6.1,7271.0
221102,tt0055719,1962,114,"Adventure,Drama,History",6.5,7270.0
267301,tt0067108,1971,108,"Adventure,Comedy,History",7.2,7270.0
1705201,tt1305583,2010,103,"Comedy,Romance",5.0,7269.0
2329732,tt2166214,2012,141,"Action,Comedy,Romance",4.3,7268.0
403785,tt0100827,1990,120,Horror,6.1,7267.0
2173924,tt1862472,2011,92,Comedy,5.7,7266.0
1221484,tt0461694,2006,112,"Drama,Music",7.3,7265.0
3129290,tt7399138,2019,110,Comedy,2.9,7264.0
900858,tt0290332,2001,96,Comedy,4.7,7263.0
1874981,tt14512538,2021,119,Documentary,7.7,7262.0
2857783,tt5197544,2016,141,"Action,Comedy,Drama",5.4,7262.0
2529959,tt2990738,2013,97,"Action,Crime,Thriller",7.1,7261.0
2426473,tt2369396,2013,92,"Action,Comedy,Sci-Fi",5.5,7259.0
265338,tt0066565,1970,84,"Action,Adventure,Comedy",7.7,7257.0
1358375,tt0977214,2008,94,"Action,Crime,Thriller",5.6,7255.0
785164,tt0245192,1999,97,"Comedy,History",5.8,7254.0
2879179,tt5329376,2016,114,"Biography,Crime,Documentary",6.2,7253.0
985232,tt0330843,2002,138,"Drama,Family,Romance",6.8,7251.0
472268,tt0120402,1997,113,Drama,7.0,7250.0
2059911,tt1650453,2011,128,Drama,7.4,7250.0
3309124,tt9244554,2021,110,"Comedy,Thriller",5.7,7250.0
1329712,tt0893532,2009,85,"Horror,Thriller",5.3,7249.0
899914,tt0289967,1977,97,"Comedy,Drama,Family",8.5,7248.0
1714358,tt1314177,2009,102,"Action,Drama",5.7,7248.0
2061469,tt1653700,2011,98,"Action,Crime,Thriller",5.8,7248.0
365537,tt0091060,1986,111,"Action,Comedy",6.6,7244.0
638016,tt0186253,1999,107,Drama,6.9,7244.0
1156863,tt0420555,2005,95,"Comedy,Drama,Romance",5.6,7244.0
473325,tt0120692,1998,97,Comedy,6.6,7243.0
2414712,tt2334896,2013,83,"Crime,Drama",6.8,7243.0
2783576,tt4660980,2015,90,Comedy,5.8,7243.0
410927,tt0102729,1991,96,"Comedy,Crime,Mystery",5.8,7239.0
1388990,tt1020938,2010,79,Documentary,7.0,7238.0
284323,tt0071269,1974,108,"Comedy,Drama",7.1,7237.0
1534849,tt1144804,2009,142,"Action,Comedy,Romance",3.8,7237.0
188853,tt0047898,1955,69,"Horror,Sci-Fi",4.1,7236.0
2228115,tt1986953,2012,87,"Horror,Sci-Fi",4.5,7232.0
792084,tt0248185,2000,154,"Action,Drama,Thriller",6.6,7231.0
3040709,tt6580564,2018,102,"Comedy,Drama",7.4,7231.0
1801168,tt1389139,2016,107,"Drama,Thriller",5.1,7230.0
389762,tt0097236,1989,114,"Comedy,Drama,Romance",5.7,7228.0
3077167,tt6914122,2020,120,"Biography,Drama,History",6.4,7228.0
1347418,tt0948547,2008,100,"Crime,Drama",5.6,7226.0
1255514,tt0487503,2006,85,"Drama,Music,Thriller",7.0,7223.0
194304,tt0049233,1956,137,"Drama,Family,Romance",7.3,7222.0
319203,tt0079688,1979,95,"Crime,Drama",7.3,7222.0
347197,tt0086356,1983,109,"Crime,Drama,Mystery",6.3,7222.0
949181,tt0314431,2003,92,"Comedy,Romance",5.4,7222.0
1465968,tt10843306,2019,88,"Drama,Horror,Mystery",5.3,7222.0
1075873,tt0373690,2004,125,"Action,Adventure,Crime",5.4,7220.0
321007,tt0080097,1979,89,"Comedy,Western",5.3,7219.0
405620,tt0101465,1991,101,"Adventure,Drama,History",7.1,7215.0
977945,tt0327643,2005,91,"Comedy,Romance",3.5,7215.0
2100254,tt1727516,2011,92,"Fantasy,Horror",5.7,7215.0
398690,tt0099587,1991,115,"Action,Drama,Thriller",5.7,7213.0
521699,tt0138563,1998,95,"Biography,Crime,Documentary",6.1,7213.0
730012,tt0218864,2002,88,"Comedy,Romance",5.8,7213.0
1239989,tt0475783,2005,133,"Comedy,Drama,War",7.6,7213.0
230677,tt0057967,1965,111,"Adventure,Comedy,Crime",7.3,7211.0
1762597,tt13534808,2022,146,"Comedy,Drama,Romance",6.9,7211.0
1730105,tt13276352,2022,90,"Drama,Romance",5.7,7210.0
1381541,tt10147546,2019,137,"Documentary,Music",7.5,7209.0
2065022,tt1661099,2011,90,"Crime,Drama,Thriller",5.5,7207.0
2126278,tt1777551,2011,93,"Biography,Documentary,History",7.4,7207.0
1235931,tt0472582,2006,95,Drama,6.8,7206.0
219533,tt0055312,1961,136,"Comedy,Drama",7.1,7204.0
944107,tt0312329,2004,110,"Biography,Drama,Romance",5.3,7204.0
859560,tt0274155,2001,108,Comedy,6.4,7203.0
1279187,tt0772178,2007,109,"Comedy,Sport",4.6,7202.0
1981435,tt15469820,2021,93,"Biography,Documentary,Music",6.4,7202.0
92251,tt0024264,1933,115,"Drama,Family,Romance",7.2,7200.0
2487734,tt2693580,2016,86,"Comedy,Drama",6.5,7199.0
2471830,tt2597242,2014,91,Horror,4.7,7197.0
336323,tt0083789,1983,136,"Biography,Drama,History",7.4,7193.0
1363062,tt0993789,2008,152,"Comedy,Drama",7.0,7192.0
2100070,tt1727358,2011,96,"Horror,Thriller",5.3,7192.0
2845438,tt5121000,2015,114,"Biography,Drama",7.8,7192.0
453688,tt0114938,1995,98,"Action,Biography,Western",5.8,7191.0
1472282,tt10899402,2021,114,"Horror,Mystery,Thriller",4.6,7191.0
369996,tt0092074,1986,85,"Comedy,Horror,Sci-Fi",5.5,7190.0
2612100,tt3501416,2015,140,"Action,Drama,Thriller",7.2,7188.0
3160517,tt7691572,2017,112,"Action,Drama,War",7.5,7188.0
1577074,tt11816092,2021,128,Comedy,6.0,7187.0
1512243,tt1124394,2008,83,"Drama,Horror,Mystery",6.2,7186.0
281183,tt0070468,1973,112,"Crime,Drama,Thriller",6.9,7185.0
2003598,tt1571724,2010,103,Drama,7.1,7185.0
1986476,tt1551630,2013,88,"Action,Crime,Mystery",5.7,7184.0
3160436,tt7690670,2018,116,"Action,Crime,Thriller",5.2,7183.0
3056136,tt6725014,1974,169,Drama,8.3,7179.0
388191,tt0096866,1989,91,"Adventure,Animation,Drama",6.7,7175.0
902175,tt0291003,2001,105,Drama,7.6,7174.0
2605046,tt3458510,2018,97,"Comedy,Drama",5.1,7174.0
1412282,tt10403420,2022,138,Horror,6.5,7173.0
3318433,tt9358044,2019,95,Documentary,7.3,7173.0
1391301,tt10228168,2019,108,"Action,Comedy,Crime",6.7,7172.0
376494,tt0093737,1987,81,"Comedy,Crime,Drama",5.3,7171.0
2710103,tt4131800,2017,99,"Adventure,Animation,Comedy",6.0,7171.0
2018229,tt1586001,2010,114,"Biography,Drama,History",7.2,7170.0
90147,tt0023775,1933,71,"Drama,Romance",7.5,7169.0
470489,tt0119934,1998,117,"Biography,Drama,Sport",7.2,7169.0
308798,tt0077276,1978,105,"Comedy,Romance",6.8,7165.0
408306,tt0102095,1991,88,"Action,Comedy",5.8,7165.0
432359,tt0108592,1992,109,"Action,Adventure,Biography",6.7,7164.0
1707851,tt1307873,2010,101,"Action,Mystery,Thriller",5.4,7164.0
2192319,tt1907761,2011,96,"Comedy,Drama,Family",7.8,7164.0
165151,tt0041931,1950,107,Drama,7.2,7163.0
3154647,tt7639372,2019,130,"Action,Adventure,Comedy",4.2,7159.0
436959,tt0110066,1995,113,Comedy,5.9,7158.0
782076,tt0243931,2001,93,"Comedy,Romance",6.2,7158.0
3201989,tt8095860,2018,137,"Crime,Drama",7.2,7158.0
1403958,tt10334148,2020,99,"Comedy,Fantasy,Romance",5.4,7156.0
1795208,tt13834006,2021,125,Comedy,6.3,7156.0
2688546,tt3973410,2014,91,"Comedy,Drama",8.3,7155.0
2453465,tt2488778,2014,95,"Drama,Western",6.0,7154.0
531052,tt0142241,1992,46,"Action,Animation,Sci-Fi",7.0,7153.0
183257,tt0046435,1953,98,"Drama,History,Romance",7.0,7152.0
386091,tt0096149,1988,91,"Action,Adventure,Romance",2.0,7152.0
2197790,tt1925518,2013,104,Action,5.2,7151.0
2571305,tt3253650,2013,132,"Drama,Romance",7.8,7148.0
310726,tt0077696,1978,99,"Action,Comedy",6.3,7147.0
1582020,tt11859012,2021,116,"Horror,Thriller",5.5,7147.0
221142,tt0055728,1962,139,"Drama,Thriller",7.7,7146.0
2656267,tt3745620,2014,120,"Biography,Drama",7.6,7146.0
1246508,tt0480011,2007,80,"Crime,Drama,Horror",5.5,7144.0
2459694,tt2523832,2015,91,Drama,7.0,7144.0
2994594,tt6222118,2020,97,"Action,Drama,Thriller",4.6,7144.0
1984754,tt1549589,2011,99,Drama,5.6,7143.0
380099,tt0094764,1989,90,"Action,Sci-Fi,Sport",6.3,7142.0
2731067,tt4291590,2015,81,"Drama,Horror,Mystery",5.9,7142.0
3344615,tt9664078,2019,90,Drama,5.8,7142.0
453605,tt0114916,1995,94,"Drama,Romance",6.5,7141.0
1080202,tt0375785,2006,96,"Comedy,Romance",5.7,7141.0
1447473,tt10687070,2021,140,"Comedy,Drama",8.4,7139.0
1793270,tt1381418,2011,99,"Action,Comedy,Crime",5.4,7136.0
2062656,tt1655607,2010,160,"Action,Crime,Thriller",6.9,7136.0
2064116,tt1660379,2011,122,Drama,6.7,7132.0
1405408,tt10344522,2020,100,Drama,6.5,7130.0
1442548,tt1064931,2007,115,Drama,6.4,7130.0
238301,tt0059793,1965,116,"Comedy,Crime,Family",6.7,7126.0
333357,tt0083000,1981,101,"Horror,Mystery,Thriller",6.6,7126.0
2752104,tt4439120,2015,85,"Action,Drama,Fantasy",6.1,7123.0
1241629,tt0476805,2006,137,"Comedy,Drama",7.0,7121.0
1094357,tt0381936,2003,110,"Crime,Drama",7.1,7119.0
261871,tt0065777,1970,94,"Drama,History,War",7.3,7118.0
718179,tt0213969,1999,181,"Action,Comedy,Drama",8.2,7118.0
1678819,tt12792418,2020,131,"Action,Crime,Drama",6.7,7118.0
2597227,tt3417756,2014,91,"Drama,Horror,Thriller",6.7,7118.0
3258781,tt8747450,2020,111,"Comedy,Drama",6.9,7118.0
709617,tt0210358,2000,109,"Drama,Romance",6.5,7116.0
2500557,tt2781516,2014,79,"Comedy,Horror",5.5,7116.0
1027027,tt0350193,2003,109,"Drama,Romance",7.4,7115.0
2173340,tt1860355,2011,113,"Documentary,Sport",7.7,7115.0
833554,tt0263102,1980,85,"Comedy,Drama",7.6,7114.0
2552832,tt3137764,2015,108,"Comedy,Drama",5.6,7113.0
2892702,tt5462288,2017,90,Drama,6.6,7113.0
3128583,tt7391996,2018,152,Drama,8.9,7108.0
353713,tt0088007,1984,124,Drama,6.3,7107.0
412263,tt0103039,1991,89,Comedy,5.1,7107.0
340209,tt0084654,1982,104,Drama,7.7,7104.0
2829441,tt5005684,2015,100,"Drama,Family",8.2,7104.0
2560413,tt3183630,2013,80,"Adventure,Animation,Family",7.5,7103.0
233555,tt0058606,1967,81,"Comedy,Horror",6.8,7102.0
71260,tt0019130,1928,110,"Drama,Horror,Mystery",7.7,7101.0
2054286,tt1641975,2012,84,"Drama,Horror,Thriller",5.4,7100.0
3019381,tt6423776,2017,94,"Comedy,Drama,Romance",6.0,7100.0
208225,tt0052646,1962,82,"Horror,Sci-Fi",4.4,7096.0
2130852,tt1787660,2011,80,Documentary,7.6,7096.0
3197177,tt8042292,2020,160,"Drama,Romance,Thriller",7.6,7095.0
975958,tt0326429,2003,118,"Drama,Sport",6.7,7094.0
1445836,tt10675724,2020,101,"Drama,Fantasy,Horror",5.3,7094.0
445372,tt0112651,1995,102,"Documentary,History",7.8,7089.0
1334989,tt0910885,2014,88,"Comedy,Drama",5.1,7089.0
269688,tt0067633,1971,91,"Drama,Thriller",7.7,7088.0
2236365,tt2007993,2011,144,"Action,Drama,History",7.5,7088.0
530939,tt0142201,1999,111,"Comedy,Crime,Drama",6.2,7086.0
418518,tt0104782,1992,107,"Comedy,Drama",7.4,7085.0
1291617,tt0796307,2007,106,"Adventure,Drama",7.3,7085.0
2910792,tt5592796,2018,113,"Biography,Drama,Thriller",6.4,7085.0
2975967,tt6083648,2018,103,"Mystery,Thriller",4.6,7082.0
3000612,tt6269434,2018,101,"Drama,Romance,Thriller",5.9,7082.0
235388,tt0059084,1965,128,"Drama,Romance",7.0,7078.0
423312,tt0106233,1993,91,"Adventure,Comedy,Sport",6.2,7078.0
3134811,tt7460806,2018,98,"Comedy,Music,Romance",5.8,7078.0
240464,tt0060400,1967,100,"Adventure,Comedy,Crime",6.7,7077.0
2409377,tt2321163,2013,160,"Drama,Music",6.3,7077.0
455028,tt0115610,1996,80,"Horror,Thriller",5.8,7075.0
2419854,tt2352802,2013,99,"Comedy,Drama",5.4,7075.0
2784622,tt4667854,2016,82,"Horror,Mystery,Thriller",5.3,7075.0
150636,tt0038363,1945,96,"Comedy,Fantasy",7.1,7072.0
177909,tt0045112,1952,148,Drama,8.1,7072.0
1632975,tt1233334,2011,86,Drama,7.2,7071.0
1259975,tt0490579,2007,95,"Comedy,Drama,Romance",6.6,7070.0
391190,tt0097579,1989,113,"Action,Crime,Drama",6.4,7069.0
493092,tt0127626,1997,104,"Action,Comedy,Crime",7.5,7068.0
1126204,tt0401420,2005,135,"Drama,Thriller",6.4,7068.0
208260,tt0052655,1959,66,"Comedy,Crime,Horror",6.7,7067.0
447050,tt0113089,1995,96,"Drama,Family,Fantasy",6.6,7066.0
435823,tt0109770,1994,90,"Action,Adventure,Family",3.8,7065.0
2557254,tt3162938,2015,92,"Documentary,Drama,News",7.7,7065.0
363173,tt0090366,1985,115,"Comedy,Drama",7.2,7064.0
734177,tt0220827,2001,117,"Horror,Mystery,Thriller",6.2,7064.0
144634,tt0036931,1944,71,"Fantasy,Horror,Sci-Fi",6.2,7061.0
2323064,tt2153963,2012,118,"Drama,Romance",7.3,7061.0
2809253,tt4855748,2016,92,"Drama,Music",5.3,7060.0
365687,tt0091093,1986,95,"Comedy,Crime,Drama",7.0,7059.0
2211063,tt1951216,2013,101,"Biography,Comedy,Drama",6.0,7059.0
1325099,tt0881200,2007,124,"Action,Biography,Drama",7.3,7058.0
341464,tt0084945,1982,98,"Comedy,Fantasy,Sci-Fi",4.9,7057.0
2830855,tt5017936,2017,80,"Drama,Sci-Fi,Thriller",6.0,7057.0
3051929,tt6684884,2018,109,"Comedy,Drama,Romance",6.7,7057.0
736007,tt0222024,2002,174,"Comedy,Drama,Romance",5.3,7056.0
1275123,tt0758781,2006,90,Horror,3.1,7052.0
1604885,tt1206488,2009,95,"Drama,Music",6.7,7049.0
2530986,tt2996684,2014,82,"Action,Adventure,Drama",4.6,7049.0
448123,tt0113375,1995,107,"Crime,Drama",7.3,7047.0
2452402,tt2481198,2013,100,"Comedy,Drama,Musical",6.6,7047.0
142386,tt0036377,1943,156,"Biography,Drama",7.6,7046.0
351978,tt0087622,1983,95,Horror,6.2,7046.0
407954,tt0102011,1991,115,"Comedy,Drama,Romance",5.6,7046.0
1241406,tt0476680,2004,82,"Action,Adventure,Animation",6.6,7046.0
1303849,tt0822389,2006,99,Comedy,7.2,7046.0
616777,tt0179183,2000,92,"Action,Sci-Fi",4.5,7045.0
980690,tt0328962,2002,82,"Comedy,Documentary",6.9,7043.0
1093441,tt0381392,2004,110,"Drama,Romance",5.0,7043.0
105605,tt0027545,1936,71,"Drama,Fantasy,Horror",6.3,7042.0
189841,tt0048127,1955,82,"Action,Horror,Sci-Fi",5.8,7042.0
434435,tt0109417,1994,99,"Crime,Drama,Mystery",6.3,7042.0
321400,tt0080180,1979,117,"Adventure,Drama,History",6.6,7039.0
284984,tt0071424,1974,93,"Action,Crime,Thriller",6.6,7037.0
1780367,tt13694628,2021,112,"Drama,Thriller",7.1,7037.0
2403418,tt2301155,2013,155,"Action,Biography,Crime",6.0,7037.0
2511614,tt2865074,2013,88,"Crime,Drama,Mystery",7.2,7037.0
3243114,tt8564902,2018,108,"Documentary,History",4.2,7035.0
353599,tt0087981,1984,95,"Horror,Thriller",6.0,7034.0
3038336,tt6563576,2019,85,"Animation,Comedy,Family",4.8,7033.0
239622,tt0060177,1966,156,"Action,Drama,Romance",7.1,7032.0
2752532,tt4442758,2015,147,"Action,Crime,Drama",7.4,7031.0
1216511,tt0458242,2006,78,"Crime,Drama",6.8,7029.0
807128,tt0253963,1983,84,"Adventure,Comedy",7.7,7024.0
136671,tt0035019,1942,100,"Comedy,Romance",7.4,7023.0
222676,tt0056062,1962,90,"Drama,War",6.9,7022.0
1142711,tt0412535,2005,98,Comedy,5.1,7022.0
2089629,tt1704619,2010,87,"Crime,Documentary",7.0,7022.0
2841360,tt5091530,2017,92,"Drama,Horror,Thriller",5.9,7020.0
1293392,tt0800367,2007,86,"Horror,Thriller",5.8,7019.0
2215978,tt1965065,2012,97,"Comedy,Romance",5.7,7018.0
2880998,tt5339418,2017,84,"Crime,Horror,Thriller",5.7,7018.0
361248,tt0089913,1985,126,"Adventure,Drama,History",5.3,7016.0
1350370,tt0953989,2007,100,"Action,Adventure,Comedy",1.4,7016.0
2578891,tt3302706,2014,103,"Drama,Music",6.7,7016.0
2661009,tt3775202,2015,126,"Action,Comedy,Horror",6.8,7016.0
2465766,tt2560792,2017,82,"Action,Thriller",4.6,7015.0
314944,tt0078771,1979,94,"Comedy,Drama,Romance",7.0,7013.0
1798675,tt1386683,2010,113,"Comedy,Crime,Drama",6.9,7013.0
2697762,tt4042818,2018,123,Drama,6.1,7012.0
187401,tt0047469,1954,123,"Drama,Romance,War",7.4,7011.0
589876,tt0168172,1999,85,"Action,Comedy",2.6,7011.0
2593105,tt3396910,2013,50,Action,8.5,7011.0
261337,tt0065649,1970,140,Drama,7.3,7010.0
259076,tt0065067,1969,105,"Comedy,Drama",8.7,7009.0
2046082,tt1630027,2011,101,"Comedy,Drama",7.1,7008.0
2322459,tt2152198,2012,136,Documentary,7.6,7008.0
2594762,tt3405714,2014,92,"Action,Adventure,Fantasy",5.7,7006.0
407845,tt0101991,1991,98,Drama,7.2,7005.0
435773,tt0109758,1994,113,"Comedy,Crime,Romance",4.2,7005.0
1943749,tt1513713,2009,98,Drama,7.3,7003.0
2573127,tt3264102,2014,84,"Biography,Documentary,History",7.6,7003.0
3093484,tt7084386,2021,95,"Adventure,Biography,Drama",6.6,7003.0
1411794,tt1039960,2007,113,"Comedy,Drama",7.8,7002.0
2577513,tt3294200,2014,102,"Drama,Mystery,Thriller",5.3,7001.0
1422372,tt1047494,2008,100,"Comedy,Drama,Romance",4.4,6999.0
2547114,tt3106120,2014,90,"Action,Horror,Thriller",4.7,6998.0
160282,tt0040705,1948,86,"Drama,Fantasy,Mystery",7.6,6997.0
2728774,tt4273886,2015,127,"Drama,Fantasy,Romance",7.3,6997.0
2519048,tt2924472,2013,145,"Crime,Mystery,Thriller",7.9,6994.0
240603,tt0060437,1966,102,Thriller,6.8,6993.0
1316801,tt0853096,2006,97,"Crime,Drama,Mystery",6.3,6992.0
2639366,tt3655414,2016,96,"Crime,Thriller",6.2,6992.0
411357,tt0102825,1991,193,"Drama,Musical,Romance",7.2,6991.0
447879,tt0113303,1995,106,"Fantasy,Horror,Thriller",5.3,6991.0
836021,tt0263776,1984,93,"Comedy,Drama",8.1,6990.0
2145221,tt1821426,2013,105,"Comedy,Drama",6.2,6990.0
2208432,tt1946502,2019,87,"Adventure,Animation,Comedy",5.0,6990.0
470091,tt0119832,1997,102,"Drama,Romance",5.9,6989.0
1856195,tt14349032,2022,106,Thriller,6.2,6988.0
275701,tt0069095,1972,120,"Action,Adventure,Comedy",6.6,6987.0
2145298,tt1821478,2011,155,"Action,Comedy,Drama",7.0,6986.0
2405999,tt2309600,2013,166,"Action,Crime,Thriller",6.3,6985.0
1236986,tt0473310,2007,171,"Action,Adventure,Comedy",1.4,6984.0
274094,tt0068732,1972,104,"Drama,Horror,Mystery",7.1,6983.0
945122,tt0312700,2003,95,"Action,Thriller",3.4,6982.0
3343270,tt9647768,2019,113,"Crime,Drama",6.7,6979.0
1226096,tt0465676,2006,131,"Action,Drama,Fantasy",6.4,6978.0
2942248,tt5827790,2020,96,"Action,Crime,Drama",6.1,6978.0
3025295,tt6456326,2020,131,"Action,Sci-Fi,Thriller",5.4,6978.0
242149,tt0060794,1966,85,"Horror,Mystery",6.9,6976.0
462894,tt0117718,1996,117,Drama,7.0,6976.0
1193254,tt0443435,2008,84,"Horror,Mystery,Thriller",5.0,6976.0
1091000,tt0380366,2004,104,"Drama,Romance",7.1,6974.0
1103890,tt0387059,2005,104,"Drama,Family",5.5,6974.0
611288,tt0177242,1999,101,"Comedy,Drama,Romance",6.8,6973.0
2294524,tt2119474,2012,98,"Action,Thriller",4.7,6973.0
201479,tt0050933,1957,147,"Drama,Romance",7.0,6971.0
252403,tt0063404,1968,157,"Comedy,Musical,Romance",8.1,6971.0
379708,tt0094675,1988,72,"Comedy,Crime,Romance",7.5,6971.0
347192,tt0086355,1983,103,"Biography,Drama",6.8,6966.0
1355803,tt0969653,2010,95,"Action,Mystery,Sci-Fi",3.9,6965.0
259438,tt0065150,1969,119,"Action,Adventure,Romance",6.6,6963.0
2014274,tt1582271,2011,91,"Drama,Thriller",5.5,6963.0
1150243,tt0417385,2005,95,Drama,7.4,6960.0
1455393,tt1075113,2009,111,"Drama,Horror,Mystery",5.8,6960.0
453427,tt0114863,1995,176,"Drama,War",7.6,6959.0
272057,tt0068284,1972,93,"Fantasy,Horror,Romance",5.7,6958.0
452988,tt0114732,1995,105,Comedy,7.2,6958.0
1583243,tt1187041,2009,97,"Comedy,Romance",6.4,6956.0
396132,tt0098967,1990,96,"Action,Comedy,Crime",6.7,6955.0
414466,tt0103805,1993,108,"Crime,Drama,Thriller",6.4,6955.0
1677570,tt1278104,2008,100,Comedy,5.2,6954.0
611942,tt0177511,1998,114,"Action,Drama,Romance",7.8,6953.0
370163,tt0092112,1986,98,"Comedy,Horror,Music",5.8,6952.0
1421915,tt10472102,2020,60,Comedy,5.6,6951.0
2449676,tt2463512,2013,104,"Drama,Romance",6.1,6950.0
2799123,tt4778988,2016,98,"Biography,Drama,History",6.5,6949.0
473591,tt0120765,1998,103,"Comedy,Drama",5.0,6948.0
3247952,tt8635092,2021,115,"Biography,Comedy,Drama",6.5,6948.0
848601,tt0269341,2001,90,"Comedy,Romance",6.0,6944.0
1012035,tt0343663,2004,104,"Drama,Romance",5.9,6944.0
2573824,tt3268668,2015,97,"Action,Biography,Crime",5.4,6942.0
285588,tt0071565,1974,84,"Action,Adventure,Family",6.2,6941.0
438063,tt0110353,1994,98,"Comedy,Western",5.5,6941.0
1779659,tt1368491,2009,97,"Drama,Fantasy,Romance",7.7,6941.0
434657,tt0109480,1994,93,"Comedy,Crime,Thriller",5.2,6939.0
470131,tt0119843,1997,132,"Drama,Romance",6.6,6939.0
2295307,tt2120152,2012,93,"Crime,Documentary",7.6,6939.0
2994119,tt6218010,2019,120,"Action,Adventure,Family",4.7,6939.0
570986,tt0159784,2000,92,"Biography,Crime,Drama",6.2,6938.0
1477869,tt1093369,2008,91,"Horror,Thriller",6.0,6938.0
2495235,tt2741806,2013,102,Drama,7.3,6938.0
3042486,tt6595896,2017,98,"Action,Adventure,Animation",6.3,6938.0
365519,tt0091055,1986,105,"Action,Adventure,Comedy",5.1,6934.0
3246902,tt8618654,2020,84,Documentary,8.2,6933.0
90784,tt0023940,1933,91,"Comedy,Romance",7.4,6931.0
3017255,tt6410564,2017,124,"Crime,Drama,Mystery",6.7,6931.0
2081151,tt1691323,2010,97,"Comedy,Drama,Romance",6.2,6929.0
2316688,tt2142711,2012,98,"Comedy,Family,Sport",5.2,6929.0
470403,tt0119905,1998,104,"Comedy,Drama",5.7,6928.0
1080932,tt0376076,2003,139,"Action,Drama",8.3,6928.0
142220,tt0036341,1943,71,"Drama,Horror,Mystery",6.7,6926.0
1327602,tt0887971,2008,86,"Crime,Drama,Thriller",4.7,6924.0
2988314,tt6170954,2017,147,"Action,Drama,Thriller",6.2,6924.0
3220113,tt8302382,2021,154,"Action,Crime,Thriller",7.0,6924.0
273538,tt0068615,1972,91,"Horror,Mystery,Sci-Fi",4.4,6923.0
376160,tt0093660,1987,116,"Drama,Thriller",6.6,6923.0
186198,tt0047203,1954,108,"Drama,Romance",7.0,6921.0
761815,tt0235327,2000,82,Documentary,7.7,6921.0
1306920,tt0828154,2006,150,Documentary,7.8,6921.0
1249876,tt0482930,2006,94,"Action,Fantasy,Thriller",6.1,6920.0
2501341,tt2785390,2014,107,Documentary,5.1,6920.0
399285,tt0099729,1990,120,Drama,8.0,6919.0
433271,tt0109120,1994,95,"Adventure,Drama,Family",5.7,6918.0
304266,tt0076155,1977,120,"Comedy,Drama,Romance",7.4,6916.0
1155839,tt0420015,2005,115,Drama,6.7,6916.0
1538384,tt1147687,2009,90,"Action,Horror,Sci-Fi",3.7,6916.0
1193820,tt0443708,2005,139,Drama,7.3,6915.0
3209296,tt8179024,2020,96,"Action,Adventure,Crime",5.3,6914.0
2260579,tt2062969,2012,97,"Crime,Drama",7.0,6913.0
94613,tt0024852,1934,77,"Comedy,Family,Fantasy",7.1,6911.0
883984,tt0283534,2001,93,"Comedy,Crime",6.3,6911.0
2089087,tt1703958,2012,110,"Comedy,Drama,Romance",5.8,6911.0
490947,tt0126765,1998,99,"Drama,Thriller",7.2,6905.0
1577270,tt1181840,2013,94,"Adventure,Animation,Drama",6.9,6905.0
450243,tt0113965,1995,86,"Crime,Drama,Romance",5.2,6904.0
1335516,tt0914837,2009,95,"Crime,Drama",5.8,6904.0
1927495,tt1499201,2010,151,"Comedy,Drama,Musical",5.7,6904.0
2721048,tt4210080,2016,101,"Adventure,Comedy,Drama",6.4,6903.0
2000155,tt1568343,2014,112,"Comedy,Drama,Romance",5.6,6902.0
79737,tt0021156,1930,92,"Drama,Romance",7.0,6899.0
2747443,tt4404474,2015,81,"Comedy,Horror",1.3,6899.0
