,tconst,tomatometer_rating
7148,tt6253214,83.0
7149,tt1961438,64.0
7150,tt4074928,77.0
7151,tt1629705,74.0
7152,tt1273221,0.0
7153,tt0364970,6.0
7154,tt0113247,100.0
7155,tt0348836,15.0
7156,tt1462014,73.0
7157,tt5085522,60.0
7158,tt7558302,62.0
7159,tt1176251,36.0
7160,tt1227170,94.0
7161,tt0787524,63.0
7162,tt0075433,80.0
7163,tt4196832,0.0
7164,tt10303324,15.0
7165,tt11656172,0.0
7166,tt10331140,50.0
7167,tt3864024,60.0
7168,tt7596220,80.0
7169,tt1328867,50.0
7170,tt0398982,55.0
7171,tt8210516,20.0
7172,tt3774790,22.0
7173,tt6218358,95.0
7174,tt3314624,67.0
7175,tt6173484,86.0
7176,tt3450958,94.0
7177,tt1228987,88.0
7178,tt1060277,77.0
7179,tt2124074,47.0
7180,tt3553976,83.0
7181,tt0800272,59.0
7182,tt3268340,77.0
7183,tt1661820,37.0
7184,tt5962210,86.0
7185,tt0466665,11.0
7186,tt3699354,95.0
7187,tt7193362,87.0
7188,tt0198021,35.0
7189,tt2196055,77.0
7190,tt1168662,100.0
7191,tt11394188,87.0
7192,tt1846487,80.0
7193,tt0284929,41.0
7194,tt0316768,20.0
7195,tt0116361,76.0
7196,tt7316358,60.0
7197,tt5075662,67.0
7198,tt1535970,14.0
7199,tt0360016,36.0
7200,tt4847454,63.0
7201,tt4126304,90.0
7202,tt2368254,88.0
7203,tt6081670,90.0
7204,tt1653700,60.0
7205,tt6012244,23.0
7206,tt0187559,64.0
7207,tt4687392,63.0
7208,tt1523939,9.0
7209,tt1995304,84.0
7210,tt3464290,27.0
7211,tt1705113,60.0
7212,tt5447816,92.0
7213,tt0381971,70.0
7214,tt0326835,25.0
7215,tt10085338,96.0
7216,tt5180888,85.0
7217,tt1530975,74.0
7218,tt0092494,63.0
7219,tt0082288,84.0
7220,tt0077372,50.0
7221,tt0089470,45.0
7222,tt6494418,12.0
7223,tt0301976,34.0
7224,tt0809931,83.0
7225,tt2402603,70.0
7226,tt1865573,44.0
7227,tt1250777,76.0
7228,tt1270798,86.0
7229,tt2802144,74.0
7230,tt4649466,51.0
7231,tt0375912,80.0
7232,tt0486655,76.0
7233,tt3169706,91.0
7234,tt0174204,25.0
7235,tt1545754,8.0
7236,tt1362058,76.0
7237,tt0905372,34.0
7238,tt2510434,28.0
7239,tt0110137,25.0
7240,tt2379418,92.0
7241,tt5880296,85.0
7242,tt4668860,78.0
7243,tt4209174,60.0
7244,tt0795371,50.0
7245,tt0187819,26.0
7246,tt0101356,11.0
7247,tt0081076,86.0
7248,tt0103190,70.0
7249,tt4651410,0.0
7250,tt0074995,20.0
7251,tt6095808,20.0
7252,tt3787590,38.0
7253,tt1185836,66.0
7254,tt1828972,50.0
7255,tt6483364,71.0
7256,tt2140619,38.0
7257,tt0040221,100.0
7258,tt7391970,100.0
7259,tt2582784,50.0
7260,tt1341341,39.0
7261,tt8378126,96.0
7262,tt0142231,79.0
7263,tt1969062,82.0
7264,tt1661420,87.0
7265,tt8179388,23.0
7266,tt0438488,33.0
7267,tt0758794,48.0
7268,tt1596350,26.0
7269,tt4225622,72.0
7270,tt0160127,68.0
7271,tt3958780,82.0
7272,tt5280684,72.0
7273,tt1885299,77.0
7274,tt1734433,85.0
7275,tt6122752,88.0
7276,tt7122828,88.0
7277,tt1227929,96.0
7278,tt0050188,92.0
7279,tt1397498,45.0
7280,tt0434424,8.0
7281,tt0072431,94.0
7282,tt0071230,88.0
7283,tt0063462,90.0
7284,tt0107977,40.0
7285,tt0086618,22.0
7286,tt1563704,18.0
7287,tt0335345,49.0
7288,tt2119532,84.0
7289,tt0472043,66.0
7290,tt0110939,24.0
7291,tt0118689,44.0
7292,tt0070902,86.0
7293,tt0187512,36.0
7294,tt0112435,67.0
7295,tt5322168,71.0
7296,tt8722346,82.0
7297,tt0144688,57.0
7298,tt0053957,0.0
7299,tt0063829,50.0
7300,tt0051745,64.0
7301,tt0057360,14.0
7302,tt0072034,57.0
7303,tt0070819,83.0
7304,tt0093692,30.0
7305,tt0090927,18.0
7306,tt0477071,8.0
7307,tt0290210,69.0
7308,tt0415965,35.0
7309,tt3628574,37.0
7310,tt7305198,50.0
7311,tt0041327,33.0
7312,tt0033238,80.0
7313,tt0048977,63.0
7314,tt0056048,64.0
7315,tt0036126,86.0
7316,tt0021079,92.0
7317,tt0033407,33.0
7318,tt0037366,100.0
7319,tt0041127,14.0
7320,tt0024069,100.0
7321,tt0041594,71.0
7322,tt0035238,90.0
7323,tt0345228,20.0
7324,tt3090634,83.0
7325,tt0874421,80.0
7326,tt1682940,0.0
7327,tt0096118,55.0
7328,tt0096119,13.0
7329,tt3726704,85.0
7330,tt0171359,59.0
7331,tt4978710,90.0
7332,tt0271537,48.0
7333,tt5259822,60.0
7334,tt3093522,31.0
7335,tt0059549,71.0
7336,tt0063599,43.0
7337,tt0048960,69.0
7338,tt0074812,62.0
7339,tt0109297,63.0
7340,tt0110638,55.0
7341,tt0454776,67.0
7342,tt0085615,75.0
7343,tt0980970,50.0
7344,tt0157583,72.0
7345,tt0087263,36.0
7346,tt0116259,56.0
7347,tt0105585,89.0
7348,tt0143145,52.0
7349,tt0080549,86.0
7350,tt0082200,70.0
7351,tt0104504,100.0
7352,tt1734493,26.0
7353,tt0110892,63.0
7354,tt1869470,20.0
7355,tt0120591,38.0
7356,tt1399103,35.0
7357,tt0172156,23.0
7358,tt3371366,15.0
7359,tt0112442,42.0
7360,tt1055369,20.0
7361,tt8106534,36.0
7362,tt2109248,18.0
7363,tt1980209,50.0
7364,tt0418279,58.0
7365,tt0213149,24.0
7366,tt0117500,66.0
7367,tt9097270,71.0
7368,tt2510028,54.0
7369,tt0451021,44.0
7370,tt1111833,63.0
7371,tt1646980,21.0
7372,tt2081261,100.0
7373,tt2134170,43.0
7374,tt0469689,35.0
7375,tt6131450,46.0
7376,tt0119395,23.0
7377,tt0430912,6.0
7378,tt2184335,58.0
7379,tt0100133,67.0
7380,tt0101745,68.0
7381,tt0108330,76.0
7382,tt0269095,48.0
7383,tt0090848,10.0
7384,tt0085154,61.0
7385,tt4913966,28.0
7386,tt0080855,58.0
7387,tt0099409,36.0
7388,tt0090350,56.0
7389,tt0077416,93.0
7390,tt0117781,17.0
7391,tt0349416,34.0
7392,tt0119227,55.0
7393,tt1719030,100.0
7394,tt1858522,29.0
7395,tt0283503,45.0
7396,tt0109785,82.0
7397,tt0115530,74.0
7398,tt1568337,22.0
7399,tt0125971,51.0
7400,tt0082677,29.0
7401,tt0079240,73.0
7402,tt0088024,47.0
7403,tt0098093,22.0
7404,tt0077355,81.0
7405,tt0070909,87.0
7406,tt0218922,12.0
7407,tt0172627,11.0
7408,tt7979142,36.0
7409,tt1216491,77.0
7410,tt0242587,84.0
7411,tt1961175,34.0
7412,tt1450330,68.0
7413,tt0029080,100.0
7414,tt0031235,100.0
7415,tt0024210,83.0
7416,tt0042281,100.0
7417,tt0034162,100.0
7418,tt0051818,100.0
7419,tt0034583,99.0
7420,tt0026174,100.0
7421,tt0031826,71.0
7422,tt0037913,86.0
7423,tt0029870,100.0
7424,tt0033021,83.0
7425,tt0038776,60.0
7426,tt0033028,93.0
7427,tt0047673,77.0
7428,tt0054757,100.0
7429,tt0040745,88.0
7430,tt0429115,43.0
7431,tt0465407,29.0
7432,tt6428150,50.0
7433,tt3451230,75.0
7434,tt0465602,67.0
7435,tt0214388,60.0
7436,tt7935784,100.0
7437,tt0198386,20.0
7438,tt0089264,33.0
7439,tt0095326,0.0
7440,tt6185692,40.0
7441,tt3850590,66.0
7442,tt3741700,43.0
7443,tt0862856,81.0
7444,tt9898858,20.0
7445,tt1456635,81.0
7446,tt0810922,28.0
7447,tt0388139,76.0
7448,tt7734218,41.0
7449,tt1555747,90.0
7450,tt1486834,74.0
7451,tt3261114,93.0
7452,tt6398184,84.0
7453,tt0377029,50.0
7454,tt9354842,75.0
7455,tt1327628,87.0
7456,tt0478331,75.0
7457,tt5834854,4.0
7458,tt1581835,68.0
7459,tt0042367,78.0
7460,tt0053172,93.0
7461,tt0092796,30.0
7462,tt0093493,21.0
7463,tt0107612,6.0
7464,tt0113538,5.0
7465,tt1703957,53.0
7466,tt1316622,48.0
7467,tt0324197,64.0
7468,tt0808279,69.0
7469,tt0808279,52.0
7470,tt0119167,69.0
7471,tt0119167,52.0
7472,tt0103793,64.0
7473,tt0114272,70.0
7474,tt0098356,50.0
7475,tt0102951,69.0
7476,tt0824758,71.0
7477,tt0117247,50.0
7478,tt0404978,18.0
7479,tt0095916,73.0
7480,tt0425055,61.0
7481,tt0484877,33.0
7482,tt1225902,14.0
7483,tt7422552,83.0
7484,tt1319722,41.0
7485,tt0436607,88.0
7486,tt0102460,6.0
7487,tt0772193,19.0
7488,tt1483756,33.0
7489,tt0810928,21.0
7490,tt0202989,38.0
7491,tt5796838,70.0
7492,tt0086374,63.0
7493,tt0243736,39.0
7494,tt0462295,22.0
7495,tt0120765,19.0
7496,tt0097493,93.0
7497,tt0117979,85.0
7498,tt0102070,30.0
7499,tt0490084,4.0
7500,tt0452681,17.0
7501,tt0304669,56.0
7502,tt1524931,83.0
7503,tt0107148,56.0
7504,tt0113107,71.0
7505,tt0102573,77.0
7506,tt0478994,33.0
7507,tt1935089,19.0
7508,tt0091474,93.0
7509,tt0113277,87.0
7510,tt0140352,96.0
7511,tt0430357,47.0
7512,tt0248667,68.0
7513,tt0104691,93.0
7514,tt0085780,40.0
7515,tt2717822,32.0
7516,tt0369339,86.0
7517,tt0083190,94.0
7518,tt1152836,68.0
7519,tt6652708,10.0
7520,tt2318625,79.0
7521,tt0871426,64.0
7522,tt0384488,64.0
7523,tt2073086,92.0
7524,tt1104806,50.0
7525,tt5343532,14.0
7526,tt1007018,29.0
7527,tt0084684,80.0
7528,tt3021984,88.0
7529,tt8632862,82.0
7530,tt0109370,14.0
7531,tt1456060,57.0
7532,tt5093026,52.0
7533,tt0482629,33.0
7534,tt1533084,20.0
7535,tt0157503,45.0
7536,tt1261945,16.0
7537,tt1000774,50.0
7538,tt2962984,43.0
7539,tt0118662,50.0
7540,tt2248803,100.0
7541,tt0240980,25.0
7542,tt2784936,30.0
7543,tt2837336,27.0
7544,tt0469263,58.0
7545,tt10308928,9.0
7546,tt1462411,44.0
7547,tt0063991,100.0
7548,tt0054167,96.0
7549,tt0075718,50.0
7550,tt0083107,40.0
7551,tt0117924,14.0
7552,tt0780516,55.0
7553,tt0087803,74.0
7554,tt3244786,0.0
7555,tt0217355,23.0
7556,tt0062292,100.0
7557,tt2736032,85.0
7558,tt0104107,60.0
7559,tt0080934,40.0
7560,tt0074174,97.0
7561,tt0094910,33.0
7562,tt0120133,25.0
7563,tt0086397,9.0
7564,tt0068334,87.0
7565,tt0092214,22.0
7566,tt0111094,22.0
7567,tt0064253,85.0
7568,tt0089155,77.0
7569,tt0078227,89.0
7570,tt0091129,26.0
7571,tt0113026,48.0
7572,tt0097366,37.0
7573,tt0160401,39.0
7574,tt0245356,11.0
7575,tt1648154,91.0
7576,tt2378453,88.0
7577,tt0372370,22.0
7578,tt0388395,71.0
7579,tt0095803,50.0
7580,tt0489225,50.0
7581,tt0089444,43.0
7582,tt0399901,51.0
7583,tt0089461,58.0
7584,tt0078239,12.0
7585,tt0072820,85.0
7586,tt0074281,88.0
7587,tt0076913,20.0
7588,tt5462602,98.0
7589,tt8163814,100.0
7590,tt2614400,40.0
7591,tt1606389,31.0
7592,tt7026672,63.0
7593,tt4503598,88.0
7594,tt8353934,0.0
7595,tt2828996,8.0
7596,tt2243537,9.0
7597,tt8976710,14.0
7598,tt6048930,0.0
7599,tt4667094,7.0
7600,tt0102757,67.0
7601,tt6842126,74.0
7602,tt0762083,60.0
7603,tt2402985,59.0
7604,tt9352926,65.0
7605,tt2076216,40.0
7606,tt0844462,60.0
7607,tt0083336,75.0
7608,tt0076683,45.0
7609,tt0069007,57.0
7610,tt0071402,68.0
7611,tt0067333,63.0
7612,tt0068931,25.0
7613,tt0077234,67.0
7614,tt0089003,11.0
7615,tt0082250,33.0
7616,tt0218378,62.0
7617,tt0954947,55.0
7618,tt0120490,80.0
7619,tt1836987,63.0
7620,tt7645780,44.0
7621,tt1740047,89.0
7622,tt0112604,77.0
7623,tt0274309,86.0
7624,tt1951216,54.0
7625,tt0116722,81.0
7626,tt0345061,51.0
7627,tt0829459,79.0
7628,tt6193424,83.0
7629,tt8972256,47.0
7630,tt10482504,87.0
7631,tt1037223,74.0
7632,tt0420356,92.0
7633,tt1600196,89.0
7634,tt2368749,86.0
7635,tt3850496,77.0
7636,tt0354899,70.0
7637,tt0219822,49.0
7638,tt1618445,70.0
7639,tt0338013,93.0
7640,tt0990407,45.0
7641,tt0799934,65.0
7642,tt0425598,92.0
7643,tt1655442,95.0
7644,tt0110217,80.0
7645,tt0060176,88.0
7646,tt0054130,84.0
7647,tt0056736,90.0
7648,tt0053619,94.0
7649,tt1571402,52.0
7650,tt1876330,20.0
7651,tt1326259,73.0
7652,tt1045889,95.0
7653,tt0367188,4.0
7654,tt0355954,26.0
7655,tt0103855,33.0
7656,tt4645330,82.0
7657,tt0102250,94.0
7658,tt0120461,50.0
7659,tt0099242,14.0
7660,tt4335650,61.0
7661,tt3541080,80.0
7662,tt5472896,24.0
7663,tt4126394,71.0
7664,tt1045655,2.0
7665,tt0083133,25.0
7666,tt0403702,66.0
7667,tt0120197,35.0
7668,tt6958014,57.0
7669,tt1477837,86.0
7670,tt1698641,61.0
7671,tt0200530,84.0
7672,tt7545266,
7673,tt8550514,92.0
7674,tt1053424,22.0
7675,tt1629377,44.0
7676,tt5170810,32.0
7677,tt3467412,18.0
7678,tt1254322,42.0
7679,tt1841713,33.0
7680,tt0398017,21.0
7681,tt1092634,4.0
7682,tt1211956,50.0
7683,tt0450385,80.0
7684,tt1161864,21.0
7685,tt0758738,80.0
7686,tt0379306,37.0
7687,tt0133412,43.0
7688,tt0109288,19.0
7689,tt0365885,75.0
7690,tt0107212,58.0
7691,tt2883434,38.0
7692,tt0490204,64.0
7693,tt0420757,38.0
7694,tt2884206,52.0
7695,tt1549572,66.0
7696,tt0425601,57.0
7697,tt2062622,43.0
7698,tt8739582,67.0
7699,tt0099850,88.0
7700,tt0331468,12.0
7701,tt0220100,68.0
7702,tt0096180,75.0
7703,tt0119832,32.0
7704,tt0278487,41.0
7705,tt0109340,78.0
7706,tt0189744,39.0
7707,tt0107611,46.0
7708,tt0113627,91.0
7709,tt3748172,91.0
7710,tt4361050,82.0
7711,tt1610996,87.0
7712,tt5022702,93.0
7713,tt2388715,74.0
7714,tt8009314,58.0
7715,tt0319531,44.0
7716,tt0093771,55.0
7717,tt0080745,83.0
7718,tt0067128,84.0
7719,tt0151804,80.0
7720,tt1225822,62.0
7721,tt0387808,76.0
7722,tt0383694,92.0
7723,tt1431181,93.0
7724,tt1045670,92.0
7725,tt2473794,97.0
7726,tt0286261,82.0
7727,tt0092240,36.0
7728,tt4743562,20.0
7729,tt1830713,78.0
7730,tt3113696,93.0
7731,tt0435653,100.0
7732,tt1532503,85.0
7733,tt0318761,71.0
7734,tt4385888,88.0
7735,tt0892791,58.0
7736,tt0205000,22.0
7737,tt1615918,12.0
7738,tt0252028,7.0
7739,tt0405325,73.0
7740,tt1836808,68.0
7741,tt0080402,0.0
7742,tt0304415,34.0
7743,tt0120797,48.0
7744,tt0119008,88.0
7745,tt0330373,88.0
7746,tt0092545,38.0
7747,tt0109831,96.0
7748,tt1289403,80.0
7749,tt0484740,26.0
7750,tt0112427,36.0
7751,tt0473075,37.0
7752,tt0101811,84.0
7753,tt0066892,87.0
7754,tt0096463,84.0
7755,tt0115685,80.0
7756,tt0061722,87.0
7757,tt0472062,82.0
7758,tt0376541,68.0
7759,tt0119942,81.0
7760,tt0102768,41.0
7761,tt0091188,45.0
7762,tt0094746,78.0
7763,tt0073008,17.0
7764,tt0100395,84.0
7765,tt0061184,95.0
7766,tt0111742,60.0
7767,tt0065528,79.0
7768,tt1608285,82.0
7769,tt5591666,100.0
7770,tt1341340,17.0
7771,tt1783285,53.0
7772,tt5884230,79.0
7773,tt6917210,79.0
7774,tt11156614,17.0
7775,tt2363213,69.0
7776,tt0243232,20.0
7777,tt7945420,20.0
7778,tt0837803,8.0
7779,tt10358198,38.0
7780,tt3827684,40.0
7781,tt0250067,39.0
7782,tt0079261,88.0
7783,tt0082970,92.0
7784,tt0073486,94.0
7785,tt0086879,93.0
7786,tt0098575,55.0
7787,tt0455957,30.0
7788,tt0125664,63.0
7789,tt0068326,69.0
7790,tt0120647,45.0
7791,tt0223897,39.0
7792,tt0119874,43.0
7793,tt4669788,73.0
7794,tt0323103,29.0
7795,tt3119416,86.0
7796,tt0103935,100.0
7797,tt10776598,63.0
7798,tt0241025,49.0
7799,tt0114113,65.0
7800,tt0265343,95.0
7801,tt2032557,57.0
7802,tt0116743,40.0
7803,tt0433416,85.0
7804,tt4255622,33.0
7805,tt6547044,33.0
7806,tt2547632,100.0
7807,tt7798644,77.0
7808,tt1727373,25.0
7809,tt3703148,0.0
7810,tt0250371,30.0
7811,tt5342904,40.0
7812,tt1396221,3.0
7813,tt0362590,11.0
7814,tt2298224,43.0
7815,tt4102722,86.0
7816,tt0025037,88.0
7817,tt0025529,75.0
7818,tt1219828,27.0
7819,tt0780622,80.0
7820,tt4638148,87.0
7821,tt1320296,0.0
7822,tt0117482,0.0
7823,tt0472113,97.0
7824,tt2912144,93.0
7825,tt3966942,84.0
7826,tt0116384,90.0
7827,tt1442519,87.0
7828,tt2723576,43.0
7829,tt10060094,70.0
7830,tt1252595,7.0
7831,tt0059653,92.0
7832,tt0062262,100.0
7833,tt0267563,88.0
7834,tt0800205,59.0
7835,tt0455929,75.0
7836,tt3346224,20.0
7837,tt0106464,82.0
7838,tt0126261,37.0
7839,tt1135500,0.0
7840,tt3149038,87.0
7841,tt6893836,92.0
7842,tt3549206,84.0
7843,tt7681902,97.0
7844,tt1031225,92.0
7845,tt2515086,63.0
7846,tt0285462,7.0
7847,tt2084970,89.0
7848,tt1614989,93.0
7849,tt1355644,31.0
7850,tt0051383,93.0
7851,tt0056262,94.0
7852,tt1911662,23.0
7853,tt2315596,73.0
7854,tt3365778,92.0
7855,tt2990756,100.0
7856,tt0475937,38.0
7857,tt9019352,13.0
7858,tt1680133,69.0
7859,tt2409818,42.0
7860,tt4680182,81.0
7861,tt2304915,77.0
7862,tt12221748,93.0
7863,tt0102729,9.0
7864,tt7374948,89.0
7865,tt3170902,97.0
7866,tt1759682,100.0
7867,tt2381319,90.0
7868,tt1230414,58.0
7869,tt0337741,72.0
7870,tt0207201,54.0
7871,tt2361509,60.0
7872,tt0457939,49.0
7873,tt1783798,66.0
7874,tt0101748,78.0
7875,tt0080492,7.0
7876,tt1322312,54.0
7877,tt0486259,70.0
7878,tt1931602,19.0
7879,tt1085507,86.0
7880,tt3721964,40.0
7881,tt5091530,79.0
7882,tt9072352,91.0
7883,tt5612564,89.0
7884,tt6843538,100.0
7885,tt1776252,80.0
7886,tt4328094,50.0
7887,tt1091617,11.0
7888,tt0050084,73.0
7889,tt0051380,75.0
7890,tt0051337,100.0
7891,tt0056112,75.0
7892,tt5160928,78.0
7893,tt3526120,71.0
7894,tt0368413,0.0
7895,tt4694518,67.0
7896,tt1286798,81.0
7897,tt1535110,13.0
7898,tt2716382,86.0
7899,tt3729920,66.0
7900,tt1447479,60.0
7901,tt1996346,20.0
7902,tt0326806,16.0
7903,tt0165494,21.0
7904,tt1037004,100.0
7905,tt0424880,47.0
7906,tt2237822,90.0
7907,tt2040281,91.0
7908,tt3518988,76.0
7909,tt0308411,66.0
7910,tt1840309,41.0
7911,tt1987680,42.0
7912,tt0981072,37.0
7913,tt1219289,69.0
7914,tt0118804,77.0
7915,tt0476964,43.0
7916,tt0091538,97.0
7917,tt2639336,60.0
7918,tt0172396,67.0
7919,tt1235796,68.0
7920,tt0117039,77.0
7921,tt1531901,66.0
7922,tt0102450,67.0
7923,tt0087075,80.0
7924,tt0120710,24.0
7925,tt0104036,94.0
7926,tt0411195,57.0
7927,tt0095304,27.0
7928,tt0098625,47.0
7929,tt0119361,89.0
7930,tt0256276,64.0
7931,tt0947802,44.0
7932,tt0171580,83.0
7933,tt2231138,54.0
7934,tt0450345,15.0
7935,tt1020558,61.0
7936,tt0435625,85.0
7937,tt2274648,18.0
7938,tt0280609,79.0
7939,tt0483607,51.0
7940,tt0162024,67.0
7941,tt1535108,65.0
7942,tt1823672,33.0
7943,tt1136608,90.0
7944,tt0814335,11.0
7945,tt0926129,7.0
7946,tt1916749,28.0
7947,tt0499238,41.0
7948,tt6418918,95.0
7949,tt1680140,0.0
7950,tt1541149,52.0
7951,tt0953318,68.0
7952,tt0115988,68.0
7953,tt0120772,52.0
7954,tt0110428,93.0
7955,tt0464049,66.0
7956,tt0210616,42.0
7957,tt1764183,88.0
7958,tt1331064,60.0
7959,tt4729790,13.0
7960,tt0109665,57.0
7961,tt4504044,41.0
7962,tt2040560,66.0
7963,tt0090274,58.0
7964,tt0084726,88.0
7965,tt0080025,87.0
7966,tt2821314,67.0
7967,tt0043879,94.0
7968,tt0043547,75.0
7969,tt0042593,98.0
7970,tt0055047,85.0
7971,tt0048545,94.0
7972,tt0050126,75.0
7973,tt0047136,93.0
7974,tt4438848,64.0
7975,tt1195478,63.0
7976,tt0800039,83.0
7977,tt2004420,73.0
7978,tt1226229,72.0
7979,tt0058548,23.0
7980,tt0456554,16.0
7981,tt2705026,83.0
7982,tt0870211,68.0
7983,tt3323800,100.0
7984,tt0426883,54.0
7985,tt0118044,81.0
7986,tt0332280,53.0
7987,tt0120112,66.0
7988,tt0251160,23.0
7989,tt2203939,25.0
7990,tt0920468,50.0
7991,tt0186045,29.0
7992,tt0118229,50.0
7993,tt1535101,56.0
7994,tt0335121,4.0
7995,tt0120747,33.0
7996,tt5592796,63.0
7997,tt4826674,68.0
7998,tt0482527,67.0
7999,tt0361841,22.0
8000,tt9866202,0.0
8001,tt0857190,45.0
8002,tt0385705,38.0
8003,tt0758771,21.0
8004,tt2544734,11.0
8005,tt0140590,43.0
8006,tt1684555,9.0
8007,tt1687901,62.0
8008,tt2078552,55.0
8009,tt8633560,10.0
8010,tt7394816,38.0
8011,tt2363471,65.0
8012,tt3059816,38.0
8013,tt0970521,71.0
8014,tt2998406,7.0
8015,tt1425933,82.0
8016,tt0119893,82.0
8017,tt0155197,29.0
8018,tt9815998,30.0
8019,tt1413492,50.0
8020,tt0074806,91.0
8021,tt5225338,78.0
8022,tt3612126,20.0
8023,tt6516314,72.0
8024,tt0074851,82.0
8025,tt0083906,33.0
8026,tt0096294,63.0
8027,tt0069995,95.0
8028,tt0100944,93.0
8029,tt0067959,84.0
8030,tt3662168,50.0
8031,tt0490079,92.0
8032,tt0862467,73.0
8033,tt1172570,76.0
8034,tt1974419,59.0
8035,tt1602613,41.0
8036,tt0780504,92.0
8037,tt0103977,13.0
8038,tt0878835,87.0
8039,tt6485928,83.0
8040,tt2390361,95.0
8041,tt0118113,88.0
8042,tt0361127,88.0
8043,tt4819510,100.0
8044,tt1083853,88.0
8045,tt1568816,80.0
8046,tt1132620,85.0
8047,tt2039338,4.0
8048,tt2101341,40.0
8049,tt1371155,80.0
8050,tt0195234,63.0
8051,tt0337909,74.0
8052,tt2035670,67.0
8053,tt0391304,41.0
8054,tt1150947,73.0
8055,tt0298228,91.0
8056,tt1730768,63.0
8057,tt0395972,69.0
8058,tt1172587,20.0
8059,tt0347304,70.0
8060,tt1266093,73.0
8061,tt1276419,90.0
8062,tt1648190,16.0
8063,tt4738360,89.0
8064,tt0260713,62.0
8065,tt3316948,43.0
8066,tt1636826,28.0
8067,tt1424381,64.0
8068,tt0913354,40.0
8069,tt0452702,55.0
8070,tt2172935,79.0
8071,tt1172203,100.0
8072,tt1658820,50.0
8073,tt9308382,70.0
8074,tt2258685,100.0
8075,tt0490196,21.0
8076,tt1791682,84.0
8077,tt2347569,92.0
8078,tt0757361,52.0
8079,tt1234654,76.0
8080,tt0119717,71.0
8081,tt7653254,94.0
8082,tt0367089,92.0
8083,tt0113537,57.0
8084,tt1105512,64.0
8085,tt3885524,79.0
8086,tt1714843,85.0
8087,tt4682804,21.0
8088,tt3018528,44.0
8089,tt0858479,49.0
8090,tt1253863,45.0
8091,tt8769848,41.0
8092,tt2396429,100.0
8093,tt0063456,100.0
8094,tt0218359,100.0
8095,tt0374536,25.0
8096,tt0128853,70.0
8097,tt1135503,77.0
8098,tt0110538,10.0
8099,tt0105577,38.0
8100,tt0117038,34.0
8101,tt0219952,22.0
8102,tt3901826,95.0
8103,tt0117688,8.0
8104,tt0043142,83.0
8105,tt0073631,66.0
8106,tt0063688,76.0
8107,tt0110737,54.0
8108,tt0088683,43.0
8109,tt0061811,95.0
8110,tt0067093,83.0
8111,tt0088146,90.0
8112,tt0070239,52.0
8113,tt0059037,82.0
8114,tt0097570,68.0
8115,tt0083641,62.0
8116,tt0102609,31.0
8117,tt0174856,83.0
8118,tt0340376,23.0
8119,tt0058571,57.0
8120,tt0093565,93.0
8121,tt0115725,44.0
8122,tt0042247,67.0
8123,tt0066927,60.0
8124,tt0054692,29.0
8125,tt0040976,20.0
8126,tt0029942,90.0
8127,tt0059124,29.0
8128,tt0053848,0.0
8129,tt0057191,17.0
8130,tt0056023,33.0
8131,tt0033902,40.0
8132,tt0072653,56.0
8133,tt0057473,50.0
8134,tt0061749,50.0
8135,tt0077305,67.0
8136,tt0023753,75.0
8137,tt0051077,93.0
8138,tt0049474,75.0
8139,tt1827487,92.0
8140,tt2758880,87.0
8141,tt9252508,
8142,tt7252000,100.0
8143,tt0421994,34.0
8144,tt6911608,79.0
8145,tt1937264,56.0
8146,tt2386237,38.0
8147,tt1828970,6.0
8148,tt1220198,18.0
8149,tt0431021,39.0
8150,tt0119791,28.0
8151,tt1238291,75.0
8152,tt1758595,8.0
8153,tt0427392,19.0
8154,tt1104694,83.0
8155,tt5115546,11.0
8156,tt5219958,93.0
8157,tt5032364,65.0
8158,tt0114057,67.0
8159,tt0278500,57.0
8160,tt4104054,31.0
8161,tt0122541,85.0
8162,tt0478149,29.0
8163,tt1235124,44.0
8164,tt6532374,56.0
8165,tt1634122,38.0
8166,tt1646111,82.0
8167,tt4627352,56.0
8168,tt0146838,52.0
8169,tt0346491,16.0
8170,tt1337137,52.0
8171,tt0469641,67.0
8172,tt0113987,74.0
8173,tt1175491,58.0
8174,tt1615065,50.0
8175,tt0094291,79.0
8176,tt3774114,61.0
8177,tt0096219,82.0
8178,tt0110632,48.0
8179,tt0091886,88.0
8180,tt0091763,88.0
8181,tt0096969,85.0
8182,tt0101761,57.0
8183,tt0082497,11.0
8184,tt1027718,55.0
8185,tt0107096,40.0
8186,tt0102138,84.0
8187,tt6061074,85.0
8188,tt2056520,60.0
8189,tt1489887,96.0
8190,tt8246392,50.0
8191,tt4725842,42.0
8192,tt1846472,81.0
8193,tt0493402,32.0
8194,tt0284034,50.0
8195,tt2452254,90.0
8196,tt0388838,73.0
8197,tt2446042,13.0
8198,tt1397280,22.0
8199,tt1129442,39.0
8200,tt1657507,28.0
8201,tt0988849,52.0
8202,tt0364343,37.0
8203,tt1858481,85.0
8204,tt0498329,82.0
8205,tt1389098,33.0
8206,tt0388888,89.0
8207,tt1694015,52.0
8208,tt3549508,98.0
8209,tt6626040,80.0
8210,tt5294198,73.0
8211,tt3625352,50.0
8212,tt0902270,87.0
8213,tt3233904,80.0
8214,tt0790712,90.0
8215,tt3203620,46.0
8216,tt1640548,74.0
8217,tt1179904,83.0
8218,tt0462579,68.0
8219,tt3456206,50.0
8220,tt1386691,60.0
8221,tt7284202,60.0
8222,tt0035015,89.0
8223,tt0069049,84.0
